,address,categories,id,lat,long,name,orig_add,rating,review_count
340,138 Mulberry St,"[Category(name=u'Italian', alias=u'italian')]",pellegrinos-italian-restaurant-new-york,40.71853774,-73.99758622,Pellegrino's Italian Restaurant,138 MULBERRY STREET NEW YORK 10013,4.0,503
341,135 Reade St,"[Category(name=u'Restaurants', alias=u'restaurants'), Category(name=u'Pubs', alias=u'pubs')]",reade-street-pub-and-kitchen-new-york,40.7162154,-74.00940113,Reade Street Pub & Kitchen,135 READE STREET NEW YORK 10013,3.5,70
342,16 N Moore St,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Coffee & Tea', alias=u'coffee')]",walkers-new-york-2,40.71976435,-74.00684828,Walker's,16 N MOORE ST NEW YORK 10013,3.5,239
343,322 Spring St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",sacco-and-vanzetti-bistro-new-york,40.72592771,-74.00917469,Sacco & Vanzetti Bistro,324 SPRING STREET NEW YORK 10013,4.5,29
344,343 W Broadway,"[Category(name=u'Argentine', alias=u'argentine')]",novecento-new-york,40.7225049,-74.003542,Novecento,343 W BROADWAY NEW YORK 10013,3.5,191
345,319 Greenwich St,"[Category(name=u'Indian', alias=u'indpak')]",salaam-bombay-new-york,40.71716244,-74.01061984,Salaam Bombay,319 GREENWICH STREET NEW YORK 10013,3.0,126
346,357 W Broadway,"[Category(name=u'Ukrainian', alias=u'ukrainian')]",korchma-taras-bulba-new-york,40.72290166,-74.00320404,Korchma Taras Bulba,359 W BROADWAY NEW YORK 10013,4.0,260
347,145 W Broadway,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'French', alias=u'french'), Category(name=u'Italian', alias=u'italian')]",the-odeon-new-york,40.71698022,-74.00797282,The Odeon,145 W BROADWAY NEW YORK 10013,4.0,463
348,164 Mulberry St,"[Category(name=u'Italian', alias=u'italian')]",da-nico-ristorante-new-york,40.71978959,-73.99702712,Da Nico Ristorante,164 MULBERRY STREET NEW YORK 10013,3.5,414
349,174 Grand St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'American (New)', alias=u'newamerican')]",onieals-grand-street-bar-and-restaurant-new-york,40.7196037,-73.9979962,Onieal's Grand Street Bar & Restaurant,174 GRAND STREET NEW YORK 100133761,4.0,218
350,194 Elizabeth St,"[Category(name=u'Italian', alias=u'italian')]",peasant-new-york,40.72169174,-73.99446233,Peasant,194 ELIZABETH STREET NEW YORK 10013,4.0,574
351,275 Church St,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",da-mikele-new-york,40.71834284,-74.00513713,Da Mikele,273 CHURCH ST NEW YORK 10013,4.0,261
352,55 Grand St,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Bars', alias=u'bars')]",papatzul-new-york,40.72221457,-74.0035838,Papatzul,57 GRAND STREET NEW YORK 10013,3.5,306
353,18 Cornelia St,"[Category(name=u'Seafood', alias=u'seafood')]",pearl-oyster-bar-new-york,40.73158663,-74.00145,Pearl Oyster Bar,20 CORNELIA STREET NEW YORK 10014,4.0,725
354,733 Washington St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Mexican', alias=u'mexican')]",automatic-slims-new-york,40.73630249,-74.0079346,Automatic Slims,131 BANK STREET NEW YORK 10014,3.5,79
355,13 Barrow St,"[Category(name=u'American (New)', alias=u'newamerican')]",annisa-new-york,40.73264075,-74.00247528,Annisa,15 BARROW STREET NEW YORK 10014,4.5,492
356,113 Greenwich Ave,"[Category(name=u'Mexican', alias=u'mexican')]",bennys-burritos-new-york,40.73802704,-74.00204497,Benny's Burritos,111 113 GREENWICH AVENUE NEW YORK 10014,3.5,581
357,32 Jones St,"[Category(name=u'Jazz & Blues', alias=u'jazzandblues'), Category(name=u'Cafes', alias=u'cafes'), Category(name=u'Music Venues', alias=u'musicvenues')]",caffe-vivaldi-new-york,40.73207768,-74.00215475,Caffe Vivaldi,32 JONES STREET NEW YORK 10014,4.0,135
358,280 Bleecker St,"[Category(name=u'Seafood', alias=u'seafood')]",fish-new-york,40.73163207,-74.00385405,Fish,61 7TH AVENUE SOUTH NEW YORK 10014,4.0,1167
359,8 Christopher St,"[Category(name=u'Gay Bars', alias=u'gaybars'), Category(name=u'Karaoke', alias=u'karaoke')]",pieces-new-york-2,40.73400324,-73.99966672,Pieces,8 CHRISTOPHER ST NEW YORK 10014,3.5,98
360,29 Cornelia St,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Cafes', alias=u'cafes')]",cornelia-street-cafe-new-york-3,40.73162637,-74.00167987,Cornelia Street Cafe,29 CORNELIA STREET NEW YORK 10014,3.5,565
361,519 Hudson St,"[Category(name=u'Southern', alias=u'southern'), Category(name=u'Barbeque', alias=u'bbq'), Category(name=u'Dive Bars', alias=u'divebars')]",cowgirl-new-york,40.73385851,-74.00634039,Cowgirl,519 521 HUDSON STREET NEW YORK 10014,3.5,430
362,34 Downing St,"[Category(name=u'Bars', alias=u'bars')]",blue-ribbon-downing-street-bar-new-york,40.72932631,-74.00372008,Blue Ribbon Downing Street Bar,31 33 BEDFORD STREET NEW YORK 10014,4.5,186
363,204 Varick St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",sobs-new-york-2,40.72856258,-74.0052249,SOB's,204 VARICK STREET NEW YORK 10014,3.5,339
364,569 Hudson St,"[Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",philip-marie-new-york,40.73586199,-74.00602852,Philip Marie,569 HUDSON ST NEW YORK 10014,3.0,373
365,31 8th Ave,"[Category(name=u'American (New)', alias=u'newamerican')]",tavern-on-jane-new-york,40.73817043,-74.00420191,Tavern on Jane,31 8TH AVENUE NEW YORK 10014,4.0,316
366,605 Hudson St,"[Category(name=u'French', alias=u'french')]",la-ripaille-new-york,40.73731952,-74.00580951,La Ripaille,605 HUDSON ST NEW YORK 10014,3.5,84
367,7 Ninth Ave,"[Category(name=u'Italian', alias=u'italian'), Category(name=u'Pizza', alias=u'pizza')]",serafina-meatpacking-new-york-2,40.73933752,-74.00646123,Serafina Meatpacking,46 GANSEVOORT STREET NEW YORK 10014,3.0,174
368,281 W 12th St,"[Category(name=u'Gay Bars', alias=u'gaybars')]",cubbyhole-new-york,40.73760088,-74.00380631,Cubbyhole,281 W 12TH STREET NEW YORK 10014,3.5,274
369,80 Grove St,"[Category(name=u'Gay Bars', alias=u'gaybars'), Category(name=u'Dance Clubs', alias=u'danceclubs')]",monster-new-york-2,40.73332539,-74.00250231,Monster,80 GROVE STREET NEW YORK 10014,3.5,121
370,95 Greenwich Ave,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Caterers', alias=u'catering')]",nourish-kitchen-table-new-york,40.73724336,-74.00157587,Nourish Kitchen + Table,89 GREENWICH AVE NEW YORK 10014,4.0,76
371,181 W 4th St,"[Category(name=u'Ramen', alias=u'ramen')]",ramen-ya-new-york-5,40.73243487,-74.00167856,Ramen-Ya,175 179 W 4TH STREET NEW YORK 10014,4.0,556
372,166 W 4th St,"[Category(name=u'Mexican', alias=u'mexican')]",the-taco-shop-new-york,40.73191116,-74.00137861,The Taco Shop,166 W 4TH STREET NEW YORK 10014,3.5,174
373,463 Hudson St,"[Category(name=u'Pubs', alias=u'pubs')]",barrows-pub-new-york,40.73164268,-74.00693291,Barrow's Pub,93 BARROW STREET NEW YORK 100143730,3.5,35
374,636 Hudson St,"[Category(name=u'Bars', alias=u'bars')]",hudson-bar-and-books-new-york-2,40.73872534,-74.00541916,Hudson Bar and Books,636 HUDSON STREET NEW YORK 10014,3.5,115
375,182 W 4th St,"[Category(name=u'Gastropubs', alias=u'gastropubs')]",slaughtered-lamb-pub-new-york,40.73238506,-74.00180848,Slaughtered Lamb Pub,182 W 4TH STREET NEW YORK 10014,2.5,266
376,284 W 12th St,"[Category(name=u'French', alias=u'french'), Category(name=u'American (New)', alias=u'newamerican')]",cafe-cluny-new-york-3,40.73722659,-74.00386937,Cafe Cluny,310 WEST 4TH ST NEW YORK 10014,4.0,574
377,115 Christopher St,"[Category(name=u'Gay Bars', alias=u'gaybars'), Category(name=u'Wine Bars', alias=u'wine_bars'), Category(name=u'Lounges', alias=u'lounges')]",the-hangar-bar-new-york,40.73329935,-74.00519158,The Hangar Bar,115 CHRISTOPHER STREET NEW YORK 10014,3.5,27
378,55 Carmine St,"[Category(name=u'Korean', alias=u'korean')]",do-hwa-new-york,40.72980744,-74.00407452,DO Hwa,53 55 CARMINE ST NEW YORK 10014,4.0,305
379,765 Washington St,"[Category(name=u'Mediterranean', alias=u'mediterranean'), Category(name=u'Cocktail Bars', alias=u'cocktailbars'), Category(name=u'Venues & Event Spaces', alias=u'venues')]",entwine-new-york,40.73745056,-74.00812906,Entwine,767 WASHINGTON STREET NEW YORK 10014,4.0,141
380,438-444 Hudson St,"[Category(name=u'Gay Bars', alias=u'gaybars'), Category(name=u'Dance Clubs', alias=u'danceclubs'), Category(name=u'Lounges', alias=u'lounges')]",henrietta-hudson-new-york,40.73095668,-74.00665681,Henrietta Hudson,438 440 HUDSON STREET NEW YORK 10014,3.0,128
381,39 9th Ave,"[Category(name=u'Lounges', alias=u'lounges')]",g2-lounge-new-york,40.74094295,-74.00550619,G2 Lounge,400 W 14TH STREET NEW YORK 10014,3.0,21
382,59 Grove St,"[Category(name=u'Gay Bars', alias=u'gaybars'), Category(name=u'Music Venues', alias=u'musicvenues')]",maries-crisis-new-york,40.73309911,-74.00357689,Marie's Crisis,57 GROVE STREET NEW YORK 10014,4.0,260
383,531 2nd Ave,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Irish', alias=u'irish')]",failte-new-york,40.74185221,-73.97808429,Failte,531 2ND AVENUE NEW YORK 10016,3.5,56
384,499 3rd Ave,"[Category(name=u'Mexican', alias=u'mexican')]",blockheads-new-york,40.74552941,-73.97816752,Blockheads,501 3RD AVENUE NEW YORK 10016,3.5,555
385,329 Lexington Ave,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Burgers', alias=u'burgers')]",the-junction-new-york,40.74945691,-73.97739967,The Junction,132 E 39TH STREET NEW YORK 10016,3.5,103
386,495 3rd Ave,"[Category(name=u'Greek', alias=u'greek'), Category(name=u'Seafood', alias=u'seafood')]",ethos-taverna-new-york,40.74546056,-73.97821946,Ethos Taverna,499 3RD AVENUE NEW YORK 10016,3.5,322
387,384 3rd Ave,"[Category(name=u'American (New)', alias=u'newamerican')]",whitman-and-bloom-new-york,40.7417521,-73.98108245,Whitman & Bloom,386 3RD AVENUE NEW YORK 10016,4.0,304
388,633 2nd Ave,"[Category(name=u'Greek', alias=u'greek'), Category(name=u'Mediterranean', alias=u'mediterranean')]",eons-greek-food-for-life-new-york,40.74496323,-73.97582285,EONS Greek Food for Life,627 2ND AVENUE NEW YORK 10016,4.5,151
389,519 2nd Ave,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Music Venues', alias=u'musicvenues'), Category(name=u'Irish Pub', alias=u'irish_pubs')]",paddy-reillys-music-bar-new-york,40.7414961,-73.97834122,Paddy Reilly's Music Bar,519 2ND AVENUE NEW YORK 10016,4.0,71
390,585 3rd Ave,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Thai', alias=u'thai'), Category(name=u'Sushi Bars', alias=u'sushi')]",hiroshi-japanese-fusion-new-york,40.7483488,-73.97610966,Hiroshi Japanese Fusion,583 3RD AVENUE NEW YORK 10016,3.5,147
391,637 2nd Ave,"[Category(name=u'Thai', alias=u'thai')]",lan-larb-new-york,40.74545163,-73.97546678,Lan Larb,641 2ND AVENUE NEW YORK 10016,4.0,111
392,515 3rd Ave,"[Category(name=u'Sports Bars', alias=u'sportsbars'), Category(name=u'Burgers', alias=u'burgers'), Category(name=u'Seafood', alias=u'seafood')]",bar-515-new-york,40.74602054,-73.97780729,Bar 515,515 3RD AVE NEW YORK 10016,3.0,166
393,Kitano Hotel,"[Category(name=u'Japanese', alias=u'japanese')]",hakubai-new-york,40.74964683,-73.97967673,Hakubai,66 PARK AVENUE NEW YORK 10016,4.0,82
394,523 3rd Ave,"[Category(name=u'Cocktail Bars', alias=u'cocktailbars'), Category(name=u'Mediterranean', alias=u'mediterranean')]",teds-corner-tavern-new-york,40.74625671,-73.97763634,Ted's Corner Tavern,521 3RD AVENUE NEW YORK 10016,4.5,71
395,338 Lexington Ave,"[Category(name=u'Chinese', alias=u'chinese')]",mapo-tofu-new-york,40.74957018,-73.97746185,Mapo Tofu,334 LEXINGTON AVENUE NEW YORK 10016,3.5,236
396,419 Park Ave S,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Delis', alias=u'delis')]",bread-and-butter-new-york-5,40.74343112,-73.98381659,Bread and Butter,411 PARK AVENUE SOUTH NEW YORK 10016,3.0,186
397,500 E 30th St,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",the-water-club-new-york,40.74074,-73.97431,The Water Club,500 E 30TH ST NEW YORK 10016,3.5,302
398,10 Park Ave,"[Category(name=u'Delis', alias=u'delis'), Category(name=u'Cafes', alias=u'cafes')]",austins-cafe-new-york,40.74717131,-73.98147799,Austin's Cafe,10 PARK AVENUE NEW YORK 10016,2.5,37
399,11 E 36th St,"[Category(name=u'Bars', alias=u'bars'), Category(name=u'Breweries', alias=u'breweries')]",the-ginger-man-new-york,40.74945482,-73.98284638,The Ginger Man,11 E 36TH STREET NEW YORK 10016,4.0,1126
400,8 E 36th St,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Irish', alias=u'irish'), Category(name=u'Sports Bars', alias=u'sportsbars')]",slatterys-midtown-pub-new-york,40.74948785,-73.98321996,Slattery's Midtown Pub,6 E 36TH STREET NEW YORK 10016,3.5,163
401,238 Madison Ave,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'Italian', alias=u'italian'), Category(name=u'Coffee & Tea', alias=u'coffee')]",piccolo-cafe-new-york-4,40.7499204,-73.98145695,Piccolo Cafe,238 MADISON AVE NEW YORK 10016,3.5,251
402,378 3rd Ave,"[Category(name=u'Italian', alias=u'italian')]",coppolas-new-york,40.74146114,-73.98129673,Coppola's,378 3RD AVENUE NEW YORK 10016,3.5,165
403,540 2nd Ave,"[Category(name=u'Pubs', alias=u'pubs'), Category(name=u'American (Traditional)', alias=u'tradamerican')]",waterfront-ale-house-new-york,40.74222538,-73.97764771,Waterfront Ale House,540 2ND AVENUE NEW YORK 10016,3.5,221
404,128 Madison Ave,"[Category(name=u'Sandwiches', alias=u'sandwiches'), Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",tasty-cafe-new-york,40.74578488,-73.98447428,Tasty Cafe,130 MADISON AVENUE NEW YORK 10016,3.5,125
405,124 E 27th St,"[Category(name=u'Pizza', alias=u'pizza'), Category(name=u'Italian', alias=u'italian'), Category(name=u'Sandwiches', alias=u'sandwiches')]",nic-and-doras-sandwich-shop-new-york,40.74218671,-73.98344664,Nic and Dora's Sandwich Shop,122 E 27TH STREET NEW YORK 10016,4.5,5
406,107 E 34th St,"[Category(name=u'Italian', alias=u'italian')]",villa-berulia-new-york,40.74696114,-73.98089535,Villa Berulia,107 E 34TH STREET NEW YORK 10016,4.0,85
407,267 Madison Ave,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Irish', alias=u'irish')]",mulligans-pub-new-york,40.75110358,-73.98048924,Mulligan's Pub,267 MADISON AVENUE NEW YORK 10016,3.5,94
408,449 3rd Ave,"[Category(name=u'Diners', alias=u'diners'), Category(name=u'Bars', alias=u'bars'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch')]",moonstruck-east-restaurant-new-york,40.74376752,-73.97945643,Moonstruck East Restaurant,449 3RD AVENUE NEW YORK 10016,2.5,119
409,511 3rd Ave,"[Category(name=u'Asian Fusion', alias=u'asianfusion'), Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",nana-sweet-sushi-new-york-2,40.74594181,-73.97786427,Nana Sweet Sushi,513 3RD AVENUE NEW YORK 10016,3.5,154
410,160 E 38th St,"[Category(name=u'Mexican', alias=u'mexican'), Category(name=u'Bars', alias=u'bars')]",el-rio-grande-new-york,40.74790404,-73.9765991,El Rio Grande,560 THIRD AVE NEW YORK 10016,3.5,455
411,3 E 44th St,"[Category(name=u'Japanese', alias=u'japanese')]",azusa-of-japan-new-york,40.75474123,-73.97972631,Azusa of Japan,3 E 44TH STREET NEW YORK 10017,2.5,78
412,Lexington Passage,"[Category(name=u'Cafes', alias=u'cafes')]",cafe-grumpy-new-york-8,40.75300149,-73.97786028,Cafe Grumpy,GRAND CENTRAL TERMINAL NEW YORK 10017,3.5,103
413,337 E 49th St,"[Category(name=u'Italian', alias=u'italian')]",il-postino-new-york-2,40.75389441,-73.96800967,Il Postino,337 339 E 49TH ST NEW YORK 10017,4.0,71
414,230 Park Ave,"[Category(name=u'Seafood', alias=u'seafood')]",red-hook-lobster-pound-new-york-3,40.75456158,-73.97615174,Red Hook Lobster Pound,230 PARK AVENUE NEW YORK 10017,3.5,21
415,209 E 42nd St,"[Category(name=u'Italian', alias=u'italian')]",osteria-laguna-new-york,40.75068084,-73.97408852,Osteria Laguna,209 E 42ND STREET NEW YORK 10017,3.5,218
416,90 E 42nd St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Breakfast & Brunch', alias=u'breakfast_brunch'), Category(name=u'Seafood', alias=u'seafood')]",pershing-square-new-york,40.75217246,-73.97792536,Pershing Square,90 EAST 42ND ST NEW YORK 10017,3.0,457
417,160 E 46th St,"[Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Steakhouses', alias=u'steak')]",aretskys-patroon-new-york,40.75362308,-73.97348376,Aretsky's Patroon,158 160 E 46TH ST NEW YORK 10017,4.0,149
418,217 E 49th St,"[Category(name=u'Indian', alias=u'indpak'), Category(name=u'Buffets', alias=u'buffets'), Category(name=u'Vegetarian', alias=u'vegetarian')]",bukhara-grill-new-york,40.75505684,-73.97077621,Bukhara Grill,217 E 49TH ST NEW YORK 10017,3.5,410
419,Three Nyc Locations,"[Category(name=u'Asian Fusion', alias=u'asianfusion'), Category(name=u'Fast Food', alias=u'hotdogs')]",wok-to-walk-new-york-3,40.75316469,-73.97419511,Wok To Walk,"141 E 45TH ST BSMNT, FL 1 NEW YORK 10017",3.0,122
420,23 Commerce St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",sushi-nakazawa-new-york,40.73147652,-74.00481906,Sushi Nakazawa,72 74 BEDFORD ST NEW YORK 10014,4.5,714
421,28 W 56th St,"[Category(name=u'Japanese', alias=u'japanese'), Category(name=u'Sushi Bars', alias=u'sushi')]",sushiya-japanese-restaurant-new-york,40.76262448,-73.97541351,Sushiya Japanese Restaurant,28 W 56TH ST NEW YORK 10017,3.5,152
422,89 E 42nd St,"[Category(name=u'Italian', alias=u'italian')]",cipriani-dolci-new-york,40.75278845,-73.97801025,Cipriani Dolci,15 VANDERBILT AVENUE NEW YORK 10017,2.5,153
423,211 E 43rd St,"[Category(name=u'Japanese', alias=u'japanese')]",soba-totto-new-york,40.75138821,-73.97365384,Soba Totto,211 E 43RD STREET NEW YORK 10017,4.0,575
424,139 E 45th St,"[Category(name=u'Gay Bars', alias=u'gaybars')]",uncle-charlies-new-york,40.75324481,-73.97423812,Uncle Charlie's,137 E 45TH STREET NEW YORK 10017,3.5,42
425,Hyatt Times Square,"[Category(name=u'Cocktail Bars', alias=u'cocktailbars')]",bar-54-new-york-2,40.75738975,-73.98406737,Bar 54,131 E 45TH STREET NEW YORK 10036,3.5,72
426,14 E 47th St,"[Category(name=u'American (New)', alias=u'newamerican'), Category(name=u'Pubs', alias=u'pubs'), Category(name=u'Sandwiches', alias=u'sandwiches')]",connollys-pub-and-restaurant-new-york-5,40.75605151,-73.97723403,Connolly's Pub & Restaurant,14 E 47TH STREET NEW YORK 10017,3.5,129
427,3 E 48th St,"[Category(name=u'Irish', alias=u'irish'), Category(name=u'American (Traditional)', alias=u'tradamerican'), Category(name=u'Irish Pub', alias=u'irish_pubs')]",pj-morans-new-york,40.75726298,-73.97790392,PJ Moran's,3 E 48TH STREET NEW YORK 10017,3.0,95
428,141 E 48th St,"[Category(name=u'Seafood', alias=u'seafood'), Category(name=u'Greek', alias=u'greek'), Category(name=u'Mediterranean', alias=u'mediterranean')]",avra-estiatorio-new-york,40.75521913,-73.97307855,Avra Estiatorio,145 E 48TH ST NEW YORK 10017,4.0,584
